image_name,question,answer
ece5b1d2.jpg,What is the main color of the shoe,yellow
ece5b1d2.jpg,What is the sole material,espadrille
ece5b1d2.jpg,What is the style of the shoe,slippers
ece5b1d2.jpg,What is the toe style,open
ece5b1d2.jpg,What material is the upper part of the shoe,suede
ecef3e56.jpg,How many blocks are included in the set,two
ecef3e56.jpg,How many small mats are in the set,two
ecef3e56.jpg,What is the main color of the yoga mat set,burgundy
ecef3e56.jpg,What is the material of the yoga mat,tpe
ecef3e56.jpg,What is the shape of the large mat,rectangular
ecf4e9d0.jpg,How many screen protectors are shown in the package,three
ecf4e9d0.jpg,What is the apparent texture of the screen protector,smooth
ecf4e9d0.jpg,What is the main color of the cleaning cloth,beige
ecf4e9d0.jpg,What is the packaging type of the screen protectors,card
ecf4e9d0.jpg,What is the shape of the cleaning cloth,square
ed03d873.jpg,How many buttons are visible on the diffuser,one
ed03d873.jpg,What appears to be the finish of the diffuser,wood
ed03d873.jpg,What is the apparent material of the base,plastic
ed03d873.jpg,What is the main color of the diffuser,brown
ed03d873.jpg,What is the overall shape of the diffuser,oval
ed058603.jpg,How many USB ports are visible,one
ed058603.jpg,What is the main color of the charger,white
ed058603.jpg,What is the shape of the charger's body,cuboid
ed058603.jpg,What material appears to be used for the charger's casing,plastic
ed058603.jpg,What type of plug does the charger have,european
ed09b7cc.jpg,How many glass panels are visible,four
ed09b7cc.jpg,What is the main color of the sconce,black
ed09b7cc.jpg,What is the shape of the glass panels,rectangular
ed09b7cc.jpg,What material is the frame made of,metal
ed09b7cc.jpg,What type of bulb is shown,edison
ed11a1a4.jpg,Are the cups stacked,yes
ed11a1a4.jpg,How many cups are shown,fifty
ed11a1a4.jpg,What is the main color of the cups,blue
ed11a1a4.jpg,What is the material of the cups,plastic
ed11a1a4.jpg,What is the shape of the cups,conical
ed1347b3.jpg,How many visible ports are there,one
ed1347b3.jpg,Is the surface matte or glossy,matte
ed1347b3.jpg,What is the main color of the enclosure,black
ed1347b3.jpg,What is the overall shape of the enclosure,rectangular
ed1347b3.jpg,What type of connector is visible,usb
ed1586f5.jpg,How many stones are visible in the ring,five
ed1586f5.jpg,What is the overall color of the ring,silver
ed1586f5.jpg,What is the setting style of the gemstones,prong
ed1586f5.jpg,What is the shape of the central stones,cushion
ed1586f5.jpg,What type of ring is shown,band
ed17a03d.jpg,How many blades are visible,three
ed17a03d.jpg,What is the main color of the chopper,green
ed17a03d.jpg,What is the material of the container,plastic
ed17a03d.jpg,What is the shape of the top,round
ed17a03d.jpg,What is the type of chopper,manual
ed19b7fc.jpg,How many legs does the chair have,four
ed19b7fc.jpg,What is the main color of the chair,stone
ed19b7fc.jpg,What is the material of the chair,microfiber
ed19b7fc.jpg,What is the style of the chair's arms,flared
ed19b7fc.jpg,What type of furniture is this,chair
ed228866.jpg,How many shelves are on each side,four
ed228866.jpg,How many vertical support bars are visible,four
ed228866.jpg,What is the main color of the frame,black
ed228866.jpg,What is the primary function of the horizontal bar,hanging
ed228866.jpg,What material are the shelves seemingly made of,glass
ed23097c.jpg,How many yoga blocks are shown in the main image,one
ed23097c.jpg,What is the main color of the yoga block,pink
ed23097c.jpg,What is the secondary color of the yoga block,grey
ed23097c.jpg,What is the shape of the yoga block,rectangular
ed23097c.jpg,What material is the yoga block made of,foam
ed2a8e31.jpg,What is the apparent texture of the coverlet,quilted
ed2a8e31.jpg,What is the dominant color of the coverlet,camel
ed2a8e31.jpg,What is the main pattern on the visible side,grid
ed2a8e31.jpg,What is the shape of the coverlet,square
ed2a8e31.jpg,What is the visible color of the reverse side,ivory
ed31e654.jpg,What color is the flower depicted,yellow
ed31e654.jpg,What is the main shape of the bead,round
ed31e654.jpg,What is the primary color of the background,blue
ed31e654.jpg,What metal is visible in the bead's core,silver
ed31e654.jpg,What type of design is prominently featured,flower
ed35b491.jpg,What color is the lampshade,white
ed35b491.jpg,What is the main color of the lamp base,brass
ed35b491.jpg,What is the material of the lampshade,linen
ed35b491.jpg,What is the shape of the lamp base,pyramid
ed35b491.jpg,What type of lamp is shown,table
ed36c5c9.jpg,How many sections does the front cover appear to have,two
ed36c5c9.jpg,What is the apparent texture of the case material,smooth
ed36c5c9.jpg,What is the main color of the iPad case,red
ed36c5c9.jpg,What is the overall shape of the case,rectangular
ed36c5c9.jpg,What word is prominently displayed on the green label,renewed
ed37c077.jpg,How many suction cups are visible,two
ed37c077.jpg,Is the shelf design open or closed,open
ed37c077.jpg,What is the main material of the shelf,plastic
ed37c077.jpg,What is the primary color of the shelf,brown
ed37c077.jpg,What is the shape of the shelf,corner
ed38cad8.jpg,What color are the stripes,red
ed38cad8.jpg,What is the main color of the tie,navy
ed38cad8.jpg,What is the material of the tie,silk
ed38cad8.jpg,What is the pattern on the tie,stripes
ed38cad8.jpg,What shape is the tie,narrow
ed3fb538.jpg,How many sheets are shown,two
ed3fb538.jpg,What is the apparent texture of the outer layer,smooth
ed3fb538.jpg,What is the color of the inner layer,white
ed3fb538.jpg,What is the main color of the border,purple
ed3fb538.jpg,What is the shape of the sheets,rectangular
ed494bf5.jpg,How many curtains are in the set,two
ed494bf5.jpg,What is shown next to the curtains on the right,plant
ed494bf5.jpg,What is the apparent texture of the curtains,smooth
ed494bf5.jpg,What is the main color of the curtains,brown
ed494bf5.jpg,What type of heading do the curtains have,grommets
ed5111a9.jpg,What color is the metal of the ring,gold
ed5111a9.jpg,What is the cut of the smaller stones,round
ed5111a9.jpg,What is the main shape of the center stone,asscher
ed5111a9.jpg,What is the overall color of the stones,clear
ed5111a9.jpg,What is the setting style of the center stone,halo
ed514fef.jpg,How many sheets of labels are shown,five
ed514fef.jpg,What is the apparent finish of the labels,matte
ed514fef.jpg,What is the apparent texture of the labels,smooth
ed514fef.jpg,What is the main color of the labels,white
ed514fef.jpg,What is the shape of the labels,rectangular
ed51e44a.jpg,How many shoes are shown in the image,one
ed51e44a.jpg,What is the apparent material of the shoe,leather
ed51e44a.jpg,What is the main color of the shoe,cognac
ed51e44a.jpg,What is the style of the shoe,ballet
ed51e44a.jpg,What type of shoe is shown,flats
ed560d74.jpg,How many earrings are in the image,two
ed560d74.jpg,What color is the amethyst,purple
ed560d74.jpg,What is the metal of the earring setting,gold
ed560d74.jpg,What is the shape of the amethyst gemstone,cushion
ed560d74.jpg,What type of earring is shown,stud
ed5d7c30.jpg,What is the diameter of the filament,1
ed5d7c30.jpg,What is the main color of the filament,blue
ed5d7c30.jpg,What is the material of the filament,tpu
ed5d7c30.jpg,What is the shape of the spool,round
ed5d7c30.jpg,What is the weight of the filament spool,1kg
ed60b249.jpg,How many panels does the umbrella canopy have,three
ed60b249.jpg,What appears to be the material of the umbrella base,plastic
ed60b249.jpg,What is the apparent overall shape of the umbrella,rectangular
ed60b249.jpg,What is the main color of the umbrella,burgundy
ed60b249.jpg,What is the shape of the umbrella canopy,rectangular
ed62b166.jpg,Does the tote bag include a smaller purse,yes
ed62b166.jpg,What is the main color of the tote bag,navy
ed62b166.jpg,What is the pattern on the tote bag,crocodile
ed62b166.jpg,What is the shape of the main bag,tote
ed62b166.jpg,What type of handle does the tote bag have,top
ed670547.jpg,What is the base material of the pump,iron
ed670547.jpg,What is the main color of the pump's body,black
ed670547.jpg,What is the shape of the float switch,round
ed670547.jpg,What is the type of switch used,mechanical
ed670547.jpg,What material is the motor shell made of,stainless
ed6b7add.jpg,What color is the clock frame,black
ed6b7add.jpg,What is depicted on the clock face,airplane
ed6b7add.jpg,What is the main color of the clock face,blue
ed6b7add.jpg,What is the shape of the clock,round
ed6b7add.jpg,What type of numbers are on the clock,roman
ed73b267.jpg,What color are the laces,white
ed73b267.jpg,What is the main color of the shoe,blue
ed73b267.jpg,What is the sole color,white
ed73b267.jpg,What is the style of the shoe,sneakers
ed73b267.jpg,What material are the shoes made of,leather
ed79a733.jpg,How many lights are shown in total,six
ed79a733.jpg,What is the main color of the stakes,black
ed79a733.jpg,What is the power source of the lights,solar
ed79a733.jpg,What is the shape of the light decorations,snowflake
ed79a733.jpg,What material are the light decorations made of,plastic
ed9574a5.jpg,How many hangers are in the pack,twenty
ed9574a5.jpg,What is the main color of the hangers,grey
ed9574a5.jpg,What is the shape of the hanger,curved
ed9574a5.jpg,What material are the hanger shoulders covered in,velvet
ed9574a5.jpg,What metal is used for the hook,silver
ed977669.jpg,What color are the smaller stones,white
ed977669.jpg,What color is the main gemstone,white
ed977669.jpg,What is the color of the metal bordering the main stone,gold
ed977669.jpg,What is the primary metal of the ring,silver
ed977669.jpg,What is the shape of the main gemstone,oval
eda0185d.jpg,How many drawers does the cabinet have,two
eda0185d.jpg,How many shelves are visible on the cabinet,one
eda0185d.jpg,What is the main color of the TV cabinet,pine
eda0185d.jpg,What is the primary material of the cabinet,wood
eda0185d.jpg,What is the shape of the cabinet's top,rectangular
eda53f23.jpg,How many buckles are visible on the shoe,one
eda53f23.jpg,What is the apparent material of the shoe,leather
eda53f23.jpg,What is the main color of the shoe,black
eda53f23.jpg,What is the style of the shoe's toe,rounded
eda53f23.jpg,What type of shoe is shown,loafer
eda6eb2d.jpg,What color is the light emitted from the lamp,orange
eda6eb2d.jpg,What is the main color of the salt crystals,pink
eda6eb2d.jpg,What is the overall shape of the salt crystal arrangement,mound
eda6eb2d.jpg,What is the shape of the salt lamp bowl,round
eda6eb2d.jpg,What material is the base made of,wood
edab4043.jpg,How many eyelets are visible on the shoe,six
edab4043.jpg,What is the main color of the shoe,brown
edab4043.jpg,What is the material of the shoe,leather
edab4043.jpg,What is the style of the toe,wingtip
edab4043.jpg,What type of shoe is shown,brogues
edad54b0.jpg,Are the headphones foldable,no
edad54b0.jpg,Is there a cord attached,yes
edad54b0.jpg,What is the main color of the headphones,black
edad54b0.jpg,What is the type of headphone shown,on
edad54b0.jpg,What material are the earcups seemingly made of,cushion
edbd738e.jpg,How many suitcases are in the set,three
edbd738e.jpg,What color are the handles,silver
edbd738e.jpg,What is the main color of the suitcases,blue
edbd738e.jpg,What material are the suitcases made of,fabric
edbd738e.jpg,What type of wheels do the suitcases have,spinner
edcfbb52.jpg,How many colors are in the stripes,two
edcfbb52.jpg,What is the main color of the bow tie,red
edcfbb52.jpg,What is the pattern on the bow tie,stripes
edcfbb52.jpg,What is the shape of the tie,bow
edcfbb52.jpg,What type of tie is shown,bow
edd7b864.jpg,How many sections does the tong's gripping mechanism have,two
edd7b864.jpg,What is the color of the tongs,silver
edd7b864.jpg,What is the main material of the tongs,stainless
edd7b864.jpg,What is the overall shape of the tong's scooping end,curved
edd7b864.jpg,What is the primary function of the slots in the tong's scooping end,draining
edd86403.jpg,How many light globes are there,five
edd86403.jpg,What color are the cords,black
edd86403.jpg,What is the color of the light globes,white
edd86403.jpg,What is the finish of the metal bar,brass
edd86403.jpg,What is the main shape of the light globes,spherical
edd9041d.jpg,Are the curtains tied back,yes
edd9041d.jpg,How many curtains are shown in the image,two
edd9041d.jpg,What is the main color of the curtains,green
edd9041d.jpg,What is the style of the curtain pleats,pinch
edd9041d.jpg,What type of heading do the curtains have,grommets
eddc6a01.jpg,How many drawers does the dresser have,six
eddc6a01.jpg,What is the main color of the dresser,white
eddc6a01.jpg,What is the material of the handles,metal
eddc6a01.jpg,What is the shape of the dresser,rectangular
eddc6a01.jpg,What is the style of the dresser,modern
eddf0f7f.jpg,Does it have a microphone,yes
eddf0f7f.jpg,How many earcups are there,two
eddf0f7f.jpg,What is the main color of the headset,black
eddf0f7f.jpg,What is the type of connection shown,wired
eddf0f7f.jpg,What material is the headband seemingly made of,plastic
ede205b6.jpg,What is the main color of the slipper,brown
ede205b6.jpg,What is the style of the slipper,moccasin
ede205b6.jpg,What is the type of closure for the slipper,slip
ede205b6.jpg,What material is the inner lining made of,shearling
ede205b6.jpg,What material is the outer sole made of,rubber
edec46a1.jpg,What is depicted on the label,bear
edec46a1.jpg,What is the color of the cap,blue
edec46a1.jpg,What is the main color of the bottle,white
edec46a1.jpg,What is the product type,liquid
edec46a1.jpg,What is the shape of the bottle,oval
edf832e5.jpg,What is the main color of the boots,orange
edf832e5.jpg,What is the style of the heel,block
edf832e5.jpg,What is the toe shape,round
edf832e5.jpg,What material are the boots made of,suede
