path,question,answer
ce/ce04dd2a.jpg,What material are the slats made of,wood
ce/ce04dd2a.jpg,Is the bed frame lifted up,yes
ce/ce04dd2a.jpg,What is the primary feature of the bed frame,storage
ce/ce189da0.jpg,What is the main pattern on the shoes,camo
ce/ce189da0.jpg,What color is the sole,white
ce/ce189da0.jpg,What type of shoe is shown,boat
ce/ce189da0.jpg,What color is the laces,white
ce/ce189da0.jpg,What is the primary material of the upper,canvas
ce/ce1a2efa.jpg,What is the main color of the packaging,white
ce/ce1a2efa.jpg,What is the shape of the paper reams,rectangular
ce/ce1a2efa.jpg,How many reams are shown in the image,five
ce/ce1a2efa.jpg,What is the type of paper shown,multipurpose
ce/ce1a2efa.jpg,What is the size of the paper,8
ce/ce1be7e1.jpg,What is the main color of the cat tree,beige
ce/ce1be7e1.jpg,How many caves are there on the cat tree,two
ce/ce1be7e1.jpg,What is the shape of the caves,square
ce/ce1be7e1.jpg,What material are the posts made of,cardboard
ce/ce1be7e1.jpg,How many platforms does the cat tree have,three
ce/ce256bd5.jpg,What is the main color of the spoon,white
ce/ce256bd5.jpg,What is the shape of the spoon's bowl,oval
ce/ce256bd5.jpg,What material is the spoon made of,plastic
ce/ce256bd5.jpg,What type of utensil is shown,spoon
ce/ce256bd5.jpg,How many spoons are in the image,one
ce/ce2eecf0.jpg,What is the main color of the bed skirt,white
ce/ce2eecf0.jpg,What is the style of the bed skirt,pleated
ce/ce2eecf0.jpg,What is the shape of the bed skirt,rectangular
ce/ce2eecf0.jpg,How many pleats are visible,five
ce/ce2eecf0.jpg,What is the apparent texture of the fabric,smooth
ce/ce32c8e2.jpg,What is the main color of the coat rack,white
ce/ce32c8e2.jpg,How many hooks are on the rack,five
ce/ce32c8e2.jpg,What is the shape of the hooks,curved
ce/ce32c8e2.jpg,What is the apparent material of the hooks,metal
ce/ce32c8e2.jpg,What is the mounting style of the rack,wall
ce/ce37d6bb.jpg,What is the shape of the aquamarine stones,cushion
ce/ce37d6bb.jpg,What is the type of earring closure,leverback
ce/ce37d6bb.jpg,What is the main color of the stones,aquamarine
ce/ce37d6bb.jpg,What kind of metal are the earrings made of,gold
ce/ce37d6bb.jpg,How many earrings are shown in the image,two
ce/ce37e053.jpg,What is the main color of the shoes,black
ce/ce37e053.jpg,What is the style of the shoe,flats
ce/ce37e053.jpg,What is the shape of the toe,round
ce/ce37e053.jpg,What is on the toe of the shoe,bow
ce/ce37e053.jpg,What type of finish is on the toe cap,patent
ce/ce3eec24.jpg,What is the main color of the ottoman,khaki
ce/ce3eec24.jpg,What is the shape of the ottoman,round
ce/ce3eec24.jpg,How many legs does the ottoman have,four
ce/ce3eec24.jpg,What material are the legs made of,wood
ce/ce3eec24.jpg,What is the primary texture of the outer covering,fuzzy
ce/ce5b9502.jpg,What is the main color of the sheet set,sage
ce/ce5b9502.jpg,How many fitted sheets are shown,one
ce/ce5b9502.jpg,What is the apparent texture of the fabric,smooth
ce/ce5b9502.jpg,What is the shape of the pile of sheets,rectangular
ce/ce5b9502.jpg,What type of bedding is shown,sheets
ce/ce5c870c.jpg,What is the main color of the towel,blue
ce/ce5c870c.jpg,What is the texture of the towel,soft
ce/ce5c870c.jpg,What is the shape of the towel,rectangular
ce/ce5c870c.jpg,How is the towel folded,folded
ce/ce5c870c.jpg,What is the towel's apparent material,cotton
ce/ce66c126.jpg,What is the main color of the background,red
ce/ce66c126.jpg,What is the shape of the object shown,rectangle
ce/ce66c126.jpg,What word is displayed on the case,queen
ce/ce66c126.jpg,What is on the left side of the word,crown
ce/ce66c126.jpg,What kind of texture is shown on the case,glitter
ce/ce6e4279.jpg,What is the main shape of the leg,hairpin
ce/ce6e4279.jpg,What is the color of the leg,black
ce/ce6e4279.jpg,What is the apparent material of the leg,metal
ce/ce6e4279.jpg,How many legs are shown in the image,one
ce/ce6e4279.jpg,What is the bottom feature of the leg,round
ce/ce78afa5.jpg,What is the main color of the sandals,red
ce/ce78afa5.jpg,What is the type of footwear shown,sandals
ce/ce78afa5.jpg,What is the color of the sole,tan
ce/ce78afa5.jpg,What is the style of the heel,flat
ce/ce78afa5.jpg,How many straps are visible on the sandal,two
ce/ce833590.jpg,What is the main shape of the design on the phone case,blocks
ce/ce833590.jpg,What is the predominant color family used in the design,multicolor
ce/ce833590.jpg,What is the apparent texture of the case material,soft
ce/ce833590.jpg,What is the overall style of the design,abstract
ce/ce833590.jpg,What type of print is visible on the case,painted
ce/ce88ed29.jpg,What is the shape of the clock,round
ce/ce88ed29.jpg,What color is the frame,black
ce/ce88ed29.jpg,What is the main color of the clock face,white
ce/ce88ed29.jpg,What type of numbers are on the clock,arabic
ce/ce88ed29.jpg,How many hands does the clock have,two
ce/ce8dbdae.jpg,What is the main color of the notebook,black
ce/ce8dbdae.jpg,What type of ruling is shown on the notebook,college
ce/ce8dbdae.jpg,What is the number of sheets indicated on the notebook,100
ce/ce8dbdae.jpg,What is the style of the notebook,composition
ce/ce8dbdae.jpg,What is the cover material of the notebook,paper
ce/ce9f41e3.jpg,What is the overall shape of the ottoman,round
ce/ce9f41e3.jpg,What is the main color of the ottoman,green
ce/ce9f41e3.jpg,What is the texture of the ottoman's fabric,linen
ce/ce9f41e3.jpg,Is the ottoman tufted,yes
ce/ce9f41e3.jpg,Does the ottoman have a lid,yes
ce/ce9fdb7b.jpg,What is the main color of the sandals,blue
ce/ce9fdb7b.jpg,What is the type of footwear shown,sandals
ce/ce9fdb7b.jpg,What material are the sandals made of,leather
ce/ce9fdb7b.jpg,What is the style of the sandal's toe,open
ce/ce9fdb7b.jpg,What is the sole's texture,textured
ce/cea21162.jpg,What is the main color of the headset,black
ce/cea21162.jpg,What type of connector is shown,usb
ce/cea21162.jpg,What is the material of the earcups,leather
ce/cea21162.jpg,What is the style of the microphone,boom
ce/cea21162.jpg,What is the overall shape of the headphones,over
ce/cea2f72b.jpg,What is the main color of the suitcase,olive
ce/cea2f72b.jpg,How many wheels does the suitcase have,four
ce/cea2f72b.jpg,What material appears to be the suitcase's exterior,fabric
ce/cea2f72b.jpg,What is the color of the handle,silver
ce/cea2f72b.jpg,What type of lock is visible on the suitcase,tsa
ce/ceb2f137.jpg,How many light bulbs are shown,two
ce/ceb2f137.jpg,What is the shape of the bulbs,round
ce/ceb2f137.jpg,What is the main color of the bulbs,clear
ce/ceb2f137.jpg,What is the type of base on the bulb,screw
ce/ceb2f137.jpg,What is the visible filament color,gold
ce/cec283ee.jpg,What color is the background,pink
ce/cec283ee.jpg,What is the main design feature,kitty
ce/cec283ee.jpg,What color is the kitty's bow,pink
ce/cec283ee.jpg,What color are the kitty's eyes,blue
ce/cec283ee.jpg,What is the case made of,hardback
ce/cec835d8.jpg,What is the main color of the case,red
ce/cec835d8.jpg,What is the shape of the case,rectangular
ce/cec835d8.jpg,What is the interior lining of the case,black
ce/cec835d8.jpg,Is the Nintendo Switch inside the case,yes
ce/cec835d8.jpg,What material appears to be used for the case,fabric
ce/cec9503a.jpg,What is the main color of the comforter set,grey
ce/cec9503a.jpg,What is the style of the comforter's pleats,pinch
ce/cec9503a.jpg,How many pillowcases are visible,two
ce/cec9503a.jpg,What type of bedding is shown,comforter
ce/cec9503a.jpg,What size is the bed,king
ce/cedc2840.jpg,What is the main shape on the phone case,arrows
ce/cedc2840.jpg,How many colors are predominantly used,two
ce/cedc2840.jpg,What is the background color,black
ce/cedc2840.jpg,What is the pattern type,horizontal
ce/cedc2840.jpg,What is the case material,hard
ce/cee35d93.jpg,What is the main color of the album cover,brown
ce/cee35d93.jpg,What shape is the cutout design on the cover,heart
ce/cee35d93.jpg,What color is the insert within the cutout,red
ce/cee35d93.jpg,What material appears to be used for the album cover,wood
ce/cee35d93.jpg,How many rings are visible for binding the album,two
ce/cef5db0a.jpg,What is the main color of the ottoman,grey
ce/cef5db0a.jpg,What is the shape of the ottoman,rectangular
ce/cef5db0a.jpg,Is the ottoman tufted,no
ce/cef5db0a.jpg,How many legs does the ottoman have,four
ce/cef5db0a.jpg,What is the primary material of the ottoman's cover,fabric
ce/cefbb600.jpg,What is the main color of the seat cover,brown
ce/cefbb600.jpg,What is the shape of the steering wheel cover,round
ce/cefbb600.jpg,How many seatbelt pads are shown,two
ce/cefbb600.jpg,What material are the covers seemingly made of,leatherette
ce/cefbb600.jpg,What is the number of main parts in the set,three
cf/cf0031b8.jpg,What is the main color of the patila set,silver
cf/cf0031b8.jpg,How many patila are in the set,two
cf/cf0031b8.jpg,What material are the patila made of,steel
cf/cf0031b8.jpg,How many lids are included,one
cf/cf0031b8.jpg,What is the condition of the product as indicated,renewed
cf/cf0fd3cc.jpg,What is the main shape of the storage box,rectangular
cf/cf0fd3cc.jpg,What is the dominant pattern on the box,triangles
cf/cf0fd3cc.jpg,What color is the main body of the box,brown
cf/cf0fd3cc.jpg,What material appears to be used for the top of the box,cardboard
cf/cf0fd3cc.jpg,How many boxes are shown in the image,one
cf/cf179c18.jpg,What is the overall shape of the drain,rectangular
cf/cf179c18.jpg,What is the main material of the drain,stainless
cf/cf179c18.jpg,What is the finish of the drain,brushed
cf/cf179c18.jpg,How many visible holes are there on the drain's vertical pipe,four
cf/cf179c18.jpg,What is the primary color of the drain,silver
cf/cf1dd4da.jpg,What is the main color of the shoe,burgundy
cf/cf1dd4da.jpg,What type of shoe is shown,derbys
cf/cf1dd4da.jpg,What material appears to be the upper of the shoe,suede
cf/cf1dd4da.jpg,What color is the sole of the shoe,brown
cf/cf1dd4da.jpg,What is the style of the shoe's lacing,laces
cf/cf1e3d76.jpg,What is the main color of the shoe,tan
cf/cf1e3d76.jpg,What type of shoe is shown,oxford
cf/cf1e3d76.jpg,What is the style of the toe,brogue
cf/cf1e3d76.jpg,What material are the shoes made of,leather
cf/cf1e3d76.jpg,What is the sole color,black
cf/cf3424b8.jpg,What is the main color of the shoe,black
cf/cf3424b8.jpg,What type of shoe is shown,oxford
cf/cf3424b8.jpg,What is the material of the shoe,leather
cf/cf3424b8.jpg,What is the style of the shoe,formal
cf/cf3424b8.jpg,How many shoes are shown in the image,one
cf/cf3a867f.jpg,How many light bulbs are shown,six
cf/cf3a867f.jpg,What is the shape of the bulbs,teardrop
cf/cf3a867f.jpg,What is the main color of the bulbs,clear
cf/cf3a867f.jpg,What type of base do the bulbs have,screw
cf/cf3a867f.jpg,What is the visible filament type,led
cf/cf3edf04.jpg,What is the shape of the hinge,square
cf/cf3edf04.jpg,What is the main color of the hinge,black
cf/cf3edf04.jpg,How many leaves does the hinge have,two
cf/cf3edf04.jpg,What is the type of the hinge,door
cf/cf3edf04.jpg,How many screw holes are visible on one leaf,four
cf/cf412018.jpg,What is the main color of the shoe's upper,tan
cf/cf412018.jpg,What type of closure does the shoe have,laces
cf/cf412018.jpg,What is the style of the shoe,oxford
cf/cf412018.jpg,What material is the shoe primarily made of,leather
cf/cf412018.jpg,How many colors are used on the shoe,two
cf/cf431edc.jpg,What is the main color of the suitcases,blue
cf/cf431edc.jpg,How many suitcases are in the set,two
cf/cf431edc.jpg,What type of wheels does the larger suitcase have,spinner
cf/cf431edc.jpg,What is the material of the suitcases,softside
cf/cf431edc.jpg,What is the shape of the suitcases,rectangular
cf/cf432c21.jpg,What is the main color of the chair,gray
cf/cf432c21.jpg,What type of furniture is shown,chair
cf/cf432c21.jpg,How many legs does the chair have,four
cf/cf432c21.jpg,What is the overall style of the chair,contemporary
cf/cf432c21.jpg,What is the primary material of the chair,fabric
cf/cf44d7a3.jpg,What is the main color of the speakers,black
cf/cf44d7a3.jpg,How many speakers are shown in the image,two
cf/cf44d7a3.jpg,What is the shape of the speakers,rectangular
cf/cf44d7a3.jpg,What type of material appears to cover the speakers,fabric
cf/cf44d7a3.jpg,What is the visible connection type,cable
cf/cf460f55.jpg,What is the main color of the sheet set,khaki
cf/cf460f55.jpg,How many fitted sheets are visible,one
cf/cf460f55.jpg,What is the apparent texture of the fabric,flannel
cf/cf460f55.jpg,What is the shape of the stack of sheets,rectangular
cf/cf460f55.jpg,What is the overall arrangement of the sheets,stacked
cf/cf472405.jpg,What is the main color of the cart,chrome
cf/cf472405.jpg,How many tiers does the cart have,three
cf/cf472405.jpg,What material are the shelves made of,wire
cf/cf472405.jpg,What is the cart equipped with for mobility,wheels
cf/cf472405.jpg,What shape are the shelves,rectangular
cf/cf484568.jpg,What is the main color of the towel,red
cf/cf484568.jpg,What is the texture of the towel,plush
cf/cf484568.jpg,What is the shape of the towel,rectangular
cf/cf484568.jpg,How is the towel folded,rolled
cf/cf484568.jpg,What is the towel's apparent material,cotton
cf/cf58b155.jpg,What is the main color of the containers,blue
cf/cf58b155.jpg,What is the shape of the containers,round
cf/cf58b155.jpg,What is the material of the containers,plastic
cf/cf58b155.jpg,How many containers are in the set,eight
cf/cf58b155.jpg,What is the type of closure on the containers,lid
cf/cf6071de.jpg,What is the main color of the shredder,black
cf/cf6071de.jpg,What is the shape of the shredder's wastebasket,rectangular
cf/cf6071de.jpg,How many wheels are visible on the shredder,two
cf/cf6071de.jpg,What is the apparent material of the shredder's body,plastic
cf/cf6071de.jpg,Is the wastebasket pulled out or in,out
cf/cf6dca5b.jpg,What is the main color of the bow tie,blue
cf/cf6dca5b.jpg,How many colors are in the pattern,three
cf/cf6dca5b.jpg,What is the shape of the tie,bow
cf/cf6dca5b.jpg,What is the pattern type on the bow tie,floral
cf/cf6dca5b.jpg,What is the style of the tie,pre
cf/cf71c784.jpg,What is the main color of the cushion,black
cf/cf71c784.jpg,What is the shape of the cushion,rectangular
cf/cf71c784.jpg,How many sections does the cushion appear to have,two
cf/cf71c784.jpg,What is the apparent texture of the cushion fabric,smooth
cf/cf71c784.jpg,Is the cushion folded,no
cf/cf7831ae.jpg,What is the main color of the sheet,beige
cf/cf7831ae.jpg,What is the apparent texture of the sheet,smooth
cf/cf7831ae.jpg,What is the shape of the shown portion of the sheet,rectangular
cf/cf7831ae.jpg,Is the sheet patterned or plain,plain
cf/cf7831ae.jpg,What type of sheet is shown (fitted or flat),fitted
cf/cf789d5d.jpg,What is the main color of the sheets,white
cf/cf789d5d.jpg,What is the apparent texture of the fabric,smooth
cf/cf789d5d.jpg,How many sheet layers are neatly stacked,three
cf/cf789d5d.jpg,What is the shape of the folded sheets,rectangular
cf/cf789d5d.jpg,What type of bedding is shown,sheets
cf/cf794977.jpg,What is the main color of the handbag,grey
cf/cf794977.jpg,What is the secondary color of the handbag,peach
cf/cf794977.jpg,How many handles does the handbag have,two
cf/cf794977.jpg,What shape is the handbag,tote
cf/cf794977.jpg,What type of closure is visible on the handbag,buckle
